Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
French Polynesia,PYF,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,4700.0,5400.0,6200.0,6300.0,7200.0,8300.0,9500.0,10000.0,8700.0,9500.0,10100.0,10500.0,9600.0,8800.0,9400.0,10000.0,10900.0,10000.0,12900.0,14700.0,15200.0,13400.0,15400.0,14400.0,12300.0,22600.0,26652.0,27049.0,34364.0,28370.0,34931.0,45964.0,53327.0,62689.0,68818.0,77178.0,90819.0,109525.0,128402.0,139869.0,151703.0,170582.0,200927.0,194389.0,197811.0,207143.0,127046.0,156726.0,,
Romania,ROU,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,6600.0,6600.0,6900.0,8400.0,13600.0,13200.0,15900.0,22000.0,17900.0,18100.0,18200.0,12500.0,17100.0,18700.0,22100.0,23000.0,24600.0,23700.0,23000.0,24100.0,22000.0,20200.0,16100.0,18100.0,21300.0,22200.0,17100.0,25600.0,15400.0,17900.0,23298.0,20781.0,17748.0,26844.0,30524.0,38995.0,42754.0,51222.0,55386.0,57893.0,61515.0,57823.0,51685.0,43956.0,42249.8,45596.0,46733.0,52063.0,55637.0,58509.0,22125.0,30789.0,,
Russian Federation,RUS,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815400.0,683400.0,586300.0,464700.0,395300.0,280500.0,321400.0,314621.0,329935.0,345262.0,350963.0,398958.0,390824.0,421170.0,467670.0,522577.0,475261.0,523759.0,596042.0,636748.0,678071.0,747804.0,767043.0,746446.0,815708.0,885094.0,940499.0,623201.0,825994.0,,
Rwanda,RWA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,1000.0,3500.0,3500.0,3400.0,3500.0,900.0,1900.0,900.0,700.0,500.0,1500.0,500.0,500.0,500.0,,,,,,,,,,,,,,,,5867.0,7265.0,10410.0,11532.0,12096.0,3205.0,4314.0,18134.0,19133.0,19419.0,8494.839,9412.931,,
South Asia,SAS,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,162000.0,120100.0,140800.0,150700.0,129200.0,158000.0,166600.0,175000.0,183600.0,184000.0,185200.0,184400.0,187700.0,199800.0,209400.0,235900.0,250800.0,257800.0,268700.0,272600.0,245300.0,234900.0,242700.0,228400.0,257300.0,298700.0,284100.0,314700.0,323400.0,291800.0,296548.0,294067.0,299963.0,338691.0,391577.0,419742.0,548761.0,666865.0,691007.0,700428.0,799070.004661475,894201.031775018,864800.192205104,900742.4,966479.12,1026248.0,1173973.0,1313166.0,1476056.363,1427588.0,714804.484,877794.064,,
Saudi Arabia,SAU,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,25200.0,26400.0,26000.0,25000.0,29500.0,35500.0,47700.0,64800.0,74500.0,84100.0,94400.0,100400.0,99000.0,101400.0,103700.0,100500.0,95500.0,91000.0,92700.0,89900.0,92700.0,79000.0,95100.0,100000.0,102500.0,98100.0,100700.0,100300.0,101100.0,106900.0,108981.0,107984.0,108598.0,108322.0,113329.0,116280.0,131528.0,150521.0,148335.0,156500.0,177608.0,193536.0,208986.0,216636.0,232908.0,236468.0,256635.0,270924.0,267295.0,317209.0,144771.0,219247.0,,
Sudan,SDN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,9300.0,9500.0,9100.0,9100.0,9200.0,9200.0,9800.0,10300.0,10500.0,10600.0,10400.0,7800.0,7800.0,9000.0,9200.0,7900.0,5100.0,6400.0,5500.0,8000.0,9100.0,6800.0,8400.0,10000.0,10600.0,9300.0,9800.0,5500.0,4400.0,7500.0,7753.0,7562.0,7523.0,7849.0,8435.0,8695.0,8839.0,9418.0,7219.0,7178.0,10897.0,16727.0882365286,13525.4963291617,9432.0,6852.0,6021.0,3165.0,5831.0,3178.0,3116.0,2261.0,15413.0,,
Senegal,SEN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,4100.0,4200.0,4000.0,4100.0,4100.0,4200.0,4500.0,4400.0,4500.0,4500.0,5800.0,5600.0,5800.0,6000.0,6100.0,6200.0,3800.0,3700.0,3800.0,3800.0,3500.0,4200.0,4100.0,4300.0,4300.0,4500.0,4700.0,4800.0,3600.0,2400.0,2415.0,2606.0,6471.0,2396.0,6166.0,6441.0,0.0,,,0.0,0.0,5251.0,7730.0,5808.0,4044.0,3656.0,582.0,1087.0,5817.0,10215.0,4377.0,6285.619,,
Singapore,SGP,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,27700.0,31300.0,30300.0,21300.0,22800.0,23800.0,25700.0,27500.0,30300.0,32800.0,32500.0,29900.0,29900.0,34600.0,29800.0,31100.0,31600.0,32900.0,34900.0,32000.0,30500.0,35000.0,39100.0,43100.0,46100.0,51600.0,57200.0,60700.0,61700.0,68400.0,71042.0,72431.0,72444.0,64117.0,76253.0,77119.0,84747.0,87564.0,91387.0,83772.0,131721.915559326,144696.875455373,157939.317765257,165239.07,183398.557600256,181563.0,207203.0,203615.0,208787.0,215014.0,64267.0,56482.0,,
Solomon Islands,SLB,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,8500.0,9200.0,10000.0,9600.0,10700.0,10900.0,10700.0,11100.0,11100.0,11100.0,11100.0,11100.0,11100.0,3800.0,4000.0,10400.0,10800.0,10800.0,11000.0,12500.0,11481.0,12496.0,13011.0,9745.0,11512.0,12318.0,13883.0,13640.0,13649.0,13529.0,7388.0,7048.95461126849,6659.69835873915,11352.0,11532.0,13107.0,13711.0,14365.0,14365.0,11094.0,6680.904,5488.635,,
Sierra Leone,SLE,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,1900.0,3000.0,3100.0,3100.0,3100.0,3200.0,600.0,600.0,600.0,3100.0,3100.0,3100.0,1900.0,1500.0,700.0,500.0,,100.0,100.0,200.0,200.0,200.0,0.0,0.0,,202.0,139.0,138.0,138.0,156.0,164.0,171.0,183.0,181.0,186.0,0.0,2085.0,2145.0,,,,,,,,,,,
El Salvador,SLV,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,8800.0,9400.0,8700.0,8800.0,9000.0,9200.0,9500.0,12000.0,11900.0,8700.0,8100.0,8100.0,9000.0,8300.0,9200.0,9400.0,9700.0,9500.0,9400.0,9600.0,10700.0,12400.0,14600.0,15500.0,18800.0,20000.0,20900.0,19100.0,19400.0,32000.0,37098.0,26059.0,19407.0,22063.0,23660.0,23964.0,24879.0,22465.0,21056.0,19339.0,20961.2770874618,24699.0,26622.0,29114.0,31662.0,28671.0,28670.0,27995.0,27601.0,26305.0,8743.635,13969.0,,
San Marino,SMR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,1900.0,2500.0,2600.0,2700.0,2800.0,2800.0,2800.0,2700.0,2800.0,2800.0,3000.0,2600.0,2200.0,2300.0,2600.0,2400.0,2700.0,2800.0,2500.0,1600.0,1600.0,900.0,,,,,,,,,,,,,,,,,,,2716.90992767916,2815.0,2791.0,3540.0,3444.0,,98.0,98.0,995.0,1060.0,,,,
Serbia,SRB,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,19935.0,17205.0,19729.0,17048.0,19664.0,19971.0,19568.0,17208.0,16893.0,17303.0,16841.0,18156.0,28944.0,31304.0,31958.0,29705.0,28160.0,30964.0,12773.0,17412.0,,
Sub-Saharan Africa (excluding high income),SSA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,220000.0,228000.0,224700.0,228200.0,220100.0,253200.0,279800.0,260600.0,274000.0,299000.0,319400.0,332600.0,317200.0,323100.0,316800.0,321700.0,288600.0,291800.0,285800.0,296600.0,301300.0,305600.0,296300.0,289100.0,290100.0,264900.0,276400.0,319700.0,313400.0,319300.0,335069.0,328777.0,297804.0,319863.0,337379.0,360846.0,358736.0,400752.0,354861.0,361975.0,578696.620019651,624597.444494206,649833.249725437,689280.772,665781.126803799,703831.0,701537.0,760811.0,843583.211146022,857966.09,370198.5464,525625.861,,
South Sudan,SSD,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,220000.0,228000.0,224700.0,228200.0,220100.0,253200.0,281800.0,262600.0,276000.0,301000.0,321400.0,334600.0,323400.0,329300.0,326600.0,334200.0,304800.0,306600.0,300500.0,311500.0,317100.0,321900.0,302300.0,302700.0,303500.0,278900.0,293600.0,337600.0,332300.0,337800.0,354035.0,349026.0,320253.0,338510.0,356660.0,380427.0,378262.0,421479.0,366757.0,373213.0,591685.620019651,638799.444494206,661095.249725437,703872.772,680337.126803799,720955.0,720715.0,781350.0,862254.211146022,876670.09,378675.5464,534427.861,,
Small states,SST,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,158000.0,183100.0,186700.0,218200.0,233700.0,249500.0,275400.0,278600.0,276100.0,287100.0,289300.0,292100.0,310900.0,312600.0,320100.0,345800.0,363800.0,361500.0,395800.0,413100.0,417900.000976563,411009.0,429522.0,,,,,,,,,481986.026412691,503746.768596442,563734.052783548,590169.0,697384.0,730597.0,776682.0,772097.0,771688.231729839,755141.583128356,,,,
Sao Tome and Principe,STP,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,300.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,800.0,800.0,1100.0,1135.0,1135.0,1128.0,1170.0,1267.0,1310.0,1337.0,1426.0,1142.0,1143.0,,,,,,,,,466.0,468.0,366.0,524.0,,
Suriname,SUR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,1400.0,1400.0,2800.0,3100.0,3100.0,3100.0,2600.0,2600.0,2800.0,2800.0,800.0,700.0,2200.0,2100.0,2100.0,2700.0,3000.0,3600.0,3100.0,2600.0,3800.0,6200.0,6300.0,6800.0,2169.0,1920.0,1714.0,4402.0,4620.0,4851.0,4908.0,5022.0,4900.0,4560.0,1925.0,1914.76063829787,2417.51329787234,3420.0,2796.0,2995.0,3309.0,3385.0,3225.0,2668.0,2743.0,373.0,,
Slovak Republic,SVK,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1600.0,2400.0,3200.0,3500.0,5100.0,5700.0,2421.0,1817.0,4215.0,6845.0,12663.0,13914.0,14521.0,23997.0,24044.0,32020.0,2702.0,990.0,1439.0,1824.0,721.068,70.0,85.0,51.0,,,30.0,72.0,,
Slovenia,SVN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,6700.0,6900.0,7800.0,8000.0,8600.0,9900.0,10900.0,12082.0,13220.0,14881.0,16402.0,17310.0,18071.0,19505.0,23165.0,24477.0,25478.0,21840.0,21370.0,18141.0,17212.0,16557.0,17931.0,17825.0,18488.0,18444.0,16717.0,3289.0,854.0,,
Sweden,SWE,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,92000.0,99100.0,104200.0,102700.0,103900.0,98800.0,113800.0,100800.0,99800.0,103700.0,117100.0,123400.0,127700.0,140100.0,152000.0,150300.0,173100.0,180200.0,189700.0,203000.0,208000.0,178100.0,186700.0,183200.0,195100.0,170600.0,183500.0,207400.0,223400.0,236300.0,247707.0,233803.0,198291.0,183532.0,190315.0,,,,,,584145.0,638729.0,663141.0,696120.0,686943.0,667747.0,649749.0,595624.0,577408.0,560422.19,168010.186,293982.859,,
Eswatini,SWZ,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,700.0,700.0,500.0,600.0,1300.0,1000.0,1300.0,1500.0,1600.0,1900.0,1800.0,1400.0,1300.0,1400.0,1500.0,1900.0,1600.0,1800.0,2700.0,2700.0,2000.0,2000.0,2500.0,2586.0,,,,,,,,,,,,,,,,,,2224.0,2270.0,561.0,811.0,,
Sint Maarten (Dutch part),SXM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,6200.0,6200.0,9800.0,12500.0,16200.0,14800.0,14700.0,14900.0,15800.0,16300.0,6000.0,13600.0,13400.0,14000.0,17200.0,17900.0,18900.0,18500.0,18966.0,20249.0,22449.0,18647.0,19281.0,19581.0,19526.0,20727.0,11896.0,11238.0,12989.0,14202.0,11262.0,14592.0,14556.0,17124.0,19178.0,20539.0,18671.0,18704.0,8477.0,8802.0,,
Syrian Arab Republic,SYR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,4200.0,4300.0,5400.0,4500.0,7600.0,6800.0,8300.0,8800.0,8600.0,7900.0,7600.0,8900.0,8400.0,8200.0,6800.0,5500.0,7000.0,7300.0,6500.0,9600.0,11200.0,12900.0,9700.0,8400.0,8800.0,8900.0,9000.0,10700.0,9100.0,11200.0,13959.0,13580.0,12975.0,13953.0,16325.0,16815.0,17082.0,18909.0,18960.0,19229.0,12699.0,15455.407623056,9670.3235106534,5424.0,5424.0,168.0,170.0,165.0,167.753530166881,173.0,2659.0,5705.0,,
Turks and Caicos Islands,TCA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,4000.0,4100.0,3900.0,4000.0,3800.0,4000.0,4200.0,4200.0,4300.0,4400.0,4500.0,2400.0,2600.0,2600.0,2000.0,2100.0,2100.0,1600.0,1700.0,1700.0,1200.0,1800.0,1700.0,1900.0,1900.0,2000.0,2100.0,1800.0,1800.0,1500.0,1518.0,716.0,,,,,,,,,699.531448355453,984.0,664.0,72.0,72.0,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,305900.0,335000.0,352000.0,350600.0,359600.0,405400.0,414800.0,454700.0,473200.0,484100.0,586000.0,598800.0,632200.0,694300.0,759600.0,735000.0,798300.0,817600.0,883800.0,903900.0,1033000.0,1132000.0,1297800.0,1216800.0,1240700.0,1148500.0,1214474.0,1521532.0,1613668.0,1584801.0,2066109.0,2217764.0,2452518.0,2700805.0,2796487.0,3093117.0,3844008.02667228,4195951.46318126,4536353.00081976,4864727.3179955,5436093.35151098,5872686.0,6431560.0,6919854.67,7387754.84148969,7629985.0,4901769.069,4732700.188,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061500.0,961000.0,898200.0,771400.0,691600.0,583200.0,660600.0,677777.0,725169.0,713991.0,759539.0,827774.0,856265.0,931341.0,1002485.0,1109461.0,1114171.0,1289975.22735896,1437239.38610583,1524519.82022895,1671542.50323624,1798548.52,1898797.0,1954498.0,2078621.0,2173188.545,2241581.332,1221374.126,1652627.302,,
Togo,TGO,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,1500.0,1400.0,1200.0,1200.0,1200.0,1300.0,1500.0,1400.0,1400.0,1500.0,1400.0,1300.0,1400.0,1400.0,1300.0,1400.0,1100.0,1000.0,1100.0,1100.0,500.0,1200.0,1100.0,1300.0,1300.0,1300.0,1500.0,1500.0,1500.0,1500.0,1518.0,716.0,,,,,,,,,8164.0,10745.0,10264.0,11484.0,10599.370360014,9947.0,10725.0,10485.0,11559.0,11931.0,6191.0,11293.0,,
Thailand,THA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,25600.0,27300.0,26600.0,26900.0,28800.0,29700.0,29500.0,28400.0,29000.0,30800.0,32600.0,34100.0,36800.0,40000.0,44200.0,47400.0,49600.0,48300.0,54600.0,61800.0,69500.0,69800.0,72700.0,76200.0,80700.0,86500.0,91700.0,94900.0,93500.0,95400.0,101591.0,102414.0,97750.0,93576.0,128178.0,124347.0,126845.0,129703.0,125907.0,123541.0,201306.0,227322.0,252368.898405228,298450.0,338053.981662592,392664.0,413880.0,448477.0,475886.496,483580.0,224142.333,119077.0,,
Tajikistan,TJK,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3500.0,2600.0,2600.0,2600.0,3800.0,3953.0,4511.0,5936.0,7210.0,8494.0,6987.0,2976.0,7891.0,8191.0,9758.0,5709.66891573827,7320.0,6529.89687626775,6263.0,7985.0,6884.0,6472.0,4135.0,4021.0,4283.0,2530.0,1137.726,,
Turkmenistan,TKM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,12500.0,8700.0,8700.0,8800.0,18500.0,21858.0,23963.0,23963.0,24460.0,16316.0,14094.0,15602.0,15590.0,15665.0,15337.0,3221.0,1617.84131054131,1440.73219373219,12871.0166080453,6068.32,8548.0,12890.0,16843.0,18184.0,17075.0,9671.143,6510.885,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,696700.0,663000.0,675900.0,689000.0,728300.0,749400.0,770800.0,756300.0,766700.0,859000.0,933500.0,918700.0,1029000.0,1120000.0,1162800.0,1136900.0,1154500.0,1175700.0,1160400.0,1181100.0,1192900.0,1218400.0,1260800.0,1353900.0,1412700.0,1430600.0,1498300.0,1701200.0,1777500.0,1938700.0,1795191.0,1875770.0,1720239.0,1528729.0,1543862.0,1611517.0,1649988.0,1787182.0,1755794.0,1797292.0,2255941.2373442,2384451.96568567,2503306.41141084,2675506.41507694,2771753.99664724,2832631.0,2757267.0,2685336.0,2740715.29213874,2771658.58312836,1252229.27,1769289.853,,
Timor-Leste,TLS,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,105400.0,112300.0,121700.0,139000.0,154700.0,165800.0,191100.0,197100.0,203000.0,189400.0,185000.0,184200.0,187400.0,213000.0,210200.0,199700.0,211900.0,208800.0,220900.0,225700.0,223400.0,211300.0,218800.0,224500.0,233400.0,229500.0,249200.0,277600.0,271000.0,271700.0,296322.0,356337.0,297723.0,340925.0,333384.0,360734.0,391697.0,412178.0,382907.0,419054.0,556612.177222359,530059.433902329,511465.28530907,556102.5,571311.141616393,510478.0,556552.0,624693.468,636327.753530167,637401.0,282665.37,380154.114,,
Tonga,TON,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,1200.0,4500.0,5900.0,4800.0,4800.0,4300.0,4300.0,4300.0,4300.0,4800.0,4800.0,5200.0,3700.0,3700.0,3800.0,3814.0,4157.0,4323.0,4453.0,5255.0,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,162000.0,120100.0,140800.0,150700.0,129200.0,158000.0,166600.0,175000.0,183600.0,184000.0,185200.0,184400.0,187700.0,199800.0,209400.0,235900.0,250800.0,257800.0,268700.0,272600.0,245300.0,234900.0,242700.0,228400.0,257300.0,298700.0,284100.0,314700.0,323400.0,291800.0,296548.0,294067.0,299963.0,338691.0,391577.0,419742.0,548761.0,666865.0,691007.0,700428.0,799070.004661475,894201.031775018,864800.192205104,900742.4,966479.12,1026248.0,1173973.0,1313166.0,1476056.363,1427588.0,714804.484,877794.064,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,220000.0,228000.0,224700.0,228200.0,220100.0,253200.0,281800.0,262600.0,276000.0,301000.0,321400.0,334600.0,323400.0,329300.0,326600.0,334200.0,304800.0,306600.0,300500.0,311500.0,317100.0,321900.0,302300.0,302700.0,303500.0,278900.0,293600.0,337600.0,332300.0,337800.0,354035.0,349026.0,320253.0,338510.0,356660.0,380427.0,378262.0,421479.0,366757.0,373213.0,591685.620019651,638799.444494206,661095.249725437,703872.772,680337.126803799,720955.0,720715.0,781350.0,862254.211146022,876670.09,378675.5464,534427.861,,
Trinidad and Tobago,TTO,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,12500.0,10300.0,9400.0,9000.0,8000.0,12100.0,13600.0,11800.0,8300.0,12200.0,15100.0,13700.0,24200.0,23200.0,23300.0,22800.0,25000.0,20000.0,21300.0,21800.0,21500.0,23400.0,23100.0,23900.0,28000.0,29400.0,13700.0,12400.0,12500.0,20900.0,25982.0,27908.0,23076.0,17731.0,17483.0,14298.0,13878.0,14703.0,15017.0,14247.0,28909.0,36648.0737879789,36648.0737879789,36564.0,36216.0,35127.0,29892.0,32589.0,33475.0,35175.0,12546.0,11513.0,,
Tunisia,TUN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,6600.0,5700.0,6900.0,8600.0,9500.0,11200.0,11300.0,10800.0,11300.0,12500.0,12300.0,13500.0,13800.0,13700.0,13800.0,13800.0,11200.0,13000.0,12500.0,13100.0,12900.0,12300.0,12500.0,13300.0,14400.0,14900.0,13800.0,17200.0,19700.0,20100.0,19907.0,19385.0,18538.0,18738.0,20554.0,21268.0,21715.0,21734.0,24385.0,24225.0,31098.0,32179.9168975069,37233.0,48804.0,60419.0,35540.0,38631.0,39856.0,41446.0,36763.0,14170.0,17557.0,,
Turkiye,TUR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,28700.0,32000.0,34700.0,36700.0,30600.0,27200.0,32000.0,33400.0,30400.0,31400.0,18900.0,25300.0,24000.0,24600.0,28400.0,31600.0,31700.0,32900.0,36800.0,38300.0,44200.0,38600.0,58600.0,70500.0,75100.0,78500.0,84900.0,92800.0,103900.0,111400.0,119945.0,111342.0,105996.0,104377.0,121815.0,145952.0,177088.0,197132.0,215275.0,271835.0,369174.0,420222.0,476115.0,568212.396628194,628104.0,706067.0,743673.0,742260.0,772925.545,742503.0,364856.074,534041.09,,
Tuvalu,TUV,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,10500.0,10000.0,9600.0,11500.0,9000.0,13700.0,14900.0,4100.0,8900.0,13000.0,17500.0,18700.0,13400.0,11800.0,10400.0,13800.0,11200.0,12300.0,12100.0,8000.0,7500.0,9400.0,7500.0,5700.0,5400.0,5600.0,6100.0,6000.0,6100.0,5000.0,5973.0,4360.0,4401.0,6082.0,6441.0,6062.0,5068.0,5457.0,5460.0,21088.0,21825.0,26332.300586101,28130.4720729721,27625.772,31106.181,35374.0,27422.0,47741.0,90017.0,91864.0,42693.0,54741.0,,
Uganda,UGA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,10500.0,10100.0,7300.0,1700.0,1200.0,2200.0,2800.0,,,,1500.0,2700.0,2800.0,3100.0,2100.0,1100.0,1800.0,1700.0,1200.0,2000.0,2000.0,800.0,500.0,1500.0,1500.0,900.0,900.0,900.0,900.0,3000.0,263.0,266.0,263.0,263.0,302.0,317.0,330.0,353.0,349.0,359.0,6290.0,4879.0,5990.0,8616.0,6864.0,2332.0,3828.0,1953.0,3777.0,3417.3,675.0,1356.0,,
Ukraine,UKR,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45400.0,26400.0,11400.0,22600.0,27700.0,30600.0,29800.0,29500.0,27973.0,32864.0,26859.0,39778.0,42374.0,41911.0,48562.0,30029.0,52509.0,58756.0,66038.0,76652.2681818182,73378.9426182735,58474.09,47927.4,45688.0,55261.0,63315.0,66712.0,62113.332,20436.0,33922.0,,
Upper middle income,UMC,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,847600.0,876600.0,914000.0,889900.0,909800.0,999900.0,1084100.0,1088500.0,1187400.0,1287300.0,1354300.0,1353900.0,1383300.0,1462500.0,1479100.0,1498800.0,1610600.0,1601200.0,1670700.0,2699100.0,2734300.0,2733100.0,2776800.0,2945400.0,2925900.0,3097600.0,2993029.0,3295918.0,3316412.0,3186143.0,3591596.0,3822456.0,4114320.0,4546997.0,4669240.0,5005809.0,6101306.21135328,6542088.25209153,7030742.363989,7715649.28607006,8313658.64447626,8866422.0,9172891.0,9724011.05,10261664.3668653,10677174.0,6400619.33,7311690.471,,
Uruguay,URY,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,6800.0,7000.0,4800.0,5000.0,10400.0,10400.0,12200.0,11900.0,10900.0,11900.0,13000.0,11000.0,10500.0,8500.0,8500.0,8100.0,5600.0,5800.0,5200.0,7700.0,5000.0,5000.0,5100.0,8500.0,9000.0,9000.0,6700.0,8200.0,9900.0,10300.0,10852.0,9550.0,8404.0,7032.0,8343.0,8934.0,8666.0,9186.0,9388.0,8731.0,,,,,,,,,,,,,,
United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,5099200.0,4999200.0,4985200.0,5058200.0,4650400.0,4576100.0,4690500.0,4795900.0,4857000.0,5041800.0,4962700.0,4628300.0,4572100.0,4810900.0,5206200.0,5553900.0,6106000.0,6398000.0,6628500.0,6522100.0,6848600.0,6623900.0,6578100.0,6427800.0,7250000.0,7682200.0,8031800.0,7942900.0,7824400.0,8511400.0,8820878.0,8535240.0,8038761.0,7789108.0,9566226.0,9969599.0,9738983.0,9815504.0,9054478.0,9182363.0,10095197.0,10057768.0,9864360.0,9745498.0,9556324.0,9498668.0,9640591.0,9639096.0,9880509.0,10099031.0,6175504.0,8005775.0,,
